id,SalePrice
2735,136457.3202714412
2736,145856.23769103692
2737,121068.28554113353
2738,135539.19989822802
2739,158937.26119780974
2740,137284.02129660576
2741,141827.77037847415
2742,150436.54903839465
2743,159285.86727352854
2744,165819.55443036597
2745,138999.4187523292
2746,134549.06917831054
2747,144987.79496917664
2748,124065.14622590403
2749,129141.87708681519
2750,130267.18765631624
2751,133784.18066079167
2752,202820.71114402974
2753,141924.57672178614
2754,218745.3825186512
2755,130422.80841244881
2756,95519.02158578299
2757,65609.61309042404
2758,88579.57932935302
2759,154722.72057357902
2760,112954.85101652538
2761,144537.96048953463
2762,144616.40343231263
2763,184272.33306960054
2764,144053.55461430657
2765,288571.2841819235
2766,135703.6117728097
2767,84763.14124570554
2768,128830.04185268609
2769,130713.63673764298
2770,140882.77640189894
2771,108687.53143777253
2772,114605.61407607106
2773,159214.6917125215
2774,145426.4464974799
2775,112353.7148605026
2776,136670.4945701192
2777,139905.70498187857
2778,105590.27246854853
2779,116590.16923695833
2780,95864.91311952448
2781,97606.9673061168
2782,95418.42902990943
2783,100740.0215123552
2784,120215.32892180141
2785,133886.8033263576
2786,66948.44867512566
2787,124069.12377249607
2788,70945.8547909698
2789,171398.31555400023
2790,97386.85186893253
2791,107521.03591325323
2792,62168.37793508684
2793,168225.37964378553
2794,90558.77557564502
2795,124565.2287897905
2796,100159.90674378703
2797,203616.19361770162
2798,95891.88252964613
2799,112368.18910401831
2800,67745.2140825464
2801,103412.3132275585
2802,129096.95242335195
2803,167026.2857231194
2804,131358.77700719875
2805,99649.88080692649
2806,83303.67642128485
2807,168971.36075900274
2808,146806.78271882818
2809,132392.47312255087
2810,129428.07713655675
2811,153204.51281106102
2812,161275.5213941692
2813,145381.61460685058
2814,147431.56362552196
2815,100387.75857780753
2816,245568.56247112105
2817,152188.7733153957
2818,134682.00008604475
2819,159552.8934551798
2820,137826.88056203953
2821,113448.27194275035
2822,195996.71323271646
2823,354613.4434043054
2824,174492.61238616396
2825,141148.19356210448
2826,136567.106845794
2827,139674.09871393137
2828,211394.05481002937
2829,209210.34650160762
2830,222657.85289474716
2831,170608.77609140996
2832,243073.7669172335
2833,287624.0678859958
2834,218672.2165798872
2835,214944.19376260357
2836,191094.6006794097
2837,157652.4988207545
2838,147341.7821887188
2839,173869.02983807313
2840,203891.58859174445
2841,201973.0485136841
2842,232294.00577490943
2843,153342.54193613285
2844,164206.11475538905
2845,128459.71638605004
2846,206909.14786508432
2847,204914.0278313088
2848,219093.22959964635
2849,196620.85233076074
2850,281577.50134498713
2851,217795.19366121117
2852,236777.57588496813
2853,239369.37917108822
2854,142903.42629348306
2855,201070.41901997238
2856,201096.0440235925
2857,187923.01567035294
2858,208824.3090288649
2859,116909.39695093816
2860,120935.37228710686
2861,128928.85354348912
2862,195254.85792845153
2863,134572.35044915433
2864,243367.79939075938
2865,147396.13735762832
2866,151802.47381818653
2867,99048.60543375931
2868,91125.62269090781
2869,103391.32802450086
2870,122538.72798939639
2871,85229.07588594574
2872,52320.04266713944
2873,100885.88120805401
2874,133024.78421495136
2875,111978.53433416464
2876,166186.9756981529
2877,143967.464262448
2878,169175.64067321733
2879,137278.3336774536
2880,100815.16538924363
2881,155514.9426879835
2882,176372.34431963222
2883,185555.7897818076
2884,202952.18704065948
2885,189544.67088074662
2886,242799.3347062918
2887,94742.76767009687
2888,133815.0551537275
2889,61791.68861962892
2890,78522.05809798843
2891,134371.79491695165
2892,60494.10192272988
2893,90203.86783183402
2894,67788.23517237592
2895,318853.6694089502
2896,277322.2541187106
2897,198290.4778560677
2898,148784.3951192075
2899,208361.6116887483
2900,159301.70518466976
2901,221331.66275800637
2902,190437.8027005527
2903,325256.29258240474
2904,346051.36902108893
2905,103988.4315224862
2906,195650.5834178765
2907,116423.18670274259
2908,132743.43560203142
2909,147736.8361729241
2910,81523.29710157795
2911,84187.95698875569
2912,147703.1228718824
2913,83098.72877931237
2914,82611.07222110723
2915,90034.77375245294
2916,85491.25766362307
2917,157218.56457924077
2918,121493.16670401329
2919,221343.95800898265
